ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
ALGT,2014-06-16,1.9723,0.3755,0.269583,0.145594,0.145594,0.137168,0.086492,1.1385,0.195194,0.098239,2.3779,1.4874,Allegiant Travel Company,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,83.0
CVS,2016-05-12,1.2585,0.7382,0.173058,0.061811,0.061811,0.056207,0.034164,1.6583,0.14058,0.056579,0.6228,0.3695,CVS Health,Moody's Investors Service,Consumer Services,credit_rating_financial,2,178.0
CACI,2013-10-28,0.9748,0.4938,0.311349,0.073558,0.073558,0.066546,0.041198,1.4745,0.126432,0.061142,0.7905,7.4085,"CACI International, Inc.",Moody's Investors Service,Technology,credit_rating_financial,1,3.0
HAL,2015-03-24,2.4969,0.4773,0.168421,0.155065,0.155065,0.143353,0.10648,1.0219,0.210885,0.106855,-0.1626,-0.6336,Halliburton Co.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,67.0
WYNN,2013-02-05,1.0928,1.4999,0.371886,0.191325,0.191325,0.152865,0.116394,0.7638,0.371095,0.11959,3.5314,4.3617,"Wynn Resorts, Limited",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,235.0
FANG,2014-07-22,0.5108,0.544,0.893871,0.457659,0.457659,0.415097,0.262435,0.1407,0.064559,0.035874,3.6866,-3.4102,"Diamondback Energy, Inc.",Moody's Investors Service,Energy,credit_rating_financial,1,83.0
JBLU,2013-08-19,1.153,1.7849,0.495782,0.071492,0.071492,0.032194,0.019094,0.637,0.048947,0.012162,0.2632,-0.3548,JETBLUE AIRWAYS CORPORATION,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,248.0
BWA,2014-04-15,1.7233,0.3366,0.209437,0.114999,0.114999,0.116895,0.08395,1.0751,0.17922,0.094116,-0.5125,-0.6404,"BorgWarner, Inc.",Fitch Ratings,Consumer Durables,credit_rating_financial,2,27.0
MMP,2011-07-29,1.3982,1.2971,0.570717,0.262223,0.262223,0.200939,0.200313,0.4189,0.212021,0.083805,-0.4195,0.3673,Magellan Midstream Partners LP,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,332.0
TECD,2016-09-22,1.480443701,2.170022261,0.04877451,0.015217259,0.014496632,0.014496632,0.010073472,3.5128,0.132486769,0.04179364,5.264722269,4.682043568,Tech Data Corporation,Standard & Poor's Ratings Services,Technology,corporate_rating,2,365.0
DVN,2013-06-19,1.4944,0.5472,1.0,0.007789,0.007789,-0.033365,-0.021682,0.2193,-0.008694,-0.00427,-2.5,-1.6771,DEVON ENERGY CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,82.0
CLR,2015-04-30,0.711881017,2.048620287,1.0,0.389001374,0.325314925,0.325314925,0.203544097,0.317041651,0.196733432,0.064531957,9.098294874,9.098294874,"Continental Resources, Inc.",Standard & Poor's Ratings Services,Energy,corporate_rating,2,338.0
ITW,2011-03-25,1.9751,0.2997,0.351518,0.146212,0.146212,0.135509,0.097496,0.9393,0.151692,0.08847,-1.362,-1.4423,Illinois Tool Works Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,83.0
MHO,2015-11-23,6.1975,0.902,0.210824,0.0681,0.0681,0.057387,0.037784,1.0082,0.10237,0.04214,-1.858,-1.8736,"M/I Homes, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,20.0
PLOW,2012-06-15,3.1726,0.7524,0.343954,0.19244,0.19244,0.145461,0.090073,0.5816,0.116532,0.053034,1.3699,1.4084,"Douglas Dynamics, L.L.C.",Moody's Investors Service,Capital Goods,credit_rating_financial,1,86.0
TDG,2016-10-04,3.8941,-15.6497,0.544888,0.399746,0.399746,0.2422,0.18396,0.2957,-0.900112,0.054671,2.9647,3.1509,TransDigm Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,0,132.0
TOL,2015-09-29,7.8688,0.8758,0.212129,0.101557,0.101557,0.128996,0.086929,0.4658,0.088075,0.040487,4.8821,4.9503,"TOLL BROTHERS, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,111.0
AVGO,2012-06-15,3.98,0.219341974,0.491010274,0.25,0.241866438,0.24015411,0.23630137,0.955028618,0.275174477,0.20216647,2.957403407,2.501164865,Broadcom Inc.,Moody's Investors Service,Technology,corporate_rating,2,83.0
XEL,2014-03-04,0.8938,1.24,0.552346,0.179961,0.179961,0.133827,0.089377,0.3252,0.102008,0.029069,-0.8491,-1.5695,XCEL ENERGY INC.,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,32.0
MDC,2014-09-29,8.3549,0.955,0.187633,0.060712,0.060712,0.077257,0.18416,0.6475,0.259127,0.121129,-2.4533,-2.4609,"M.D.C. Holdings, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,52.0
IBM,2011-06-30,1.18623342,3.922849952,0.460738961,0.197486733,0.197486733,0.197486733,0.14852308,0.880284173,0.643625792,0.130742517,15.40760275,12.1091825,International Business Machines Corporation,Standard & Poor's Ratings Services,Technology,corporate_rating,2,83.0
WYNN,2015-01-14,2.0397,26.461071,0.381096,0.229515,0.229515,0.175509,0.129632,0.671,2.333334,0.11987,5.1218,2.5644,"WYNN RESORTS, LIMITED",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,128.0
NWL,2012-06-07,1.2933,1.175,0.381207,0.056788,0.056788,0.037829,0.022715,0.8946,0.101047,0.030385,-0.0127,-0.1314,Newell Brands Inc.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,2,78.0
WCN,2015-09-23,0.8947,1.2679,0.452479,0.216081,0.216081,0.185489,0.111836,0.6158,0.189883,0.069105,-2.5066,-0.7076,Waste Connections Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,14.0
MCHP,2014-10-14,5.8599,0.478,0.584472,0.237604,0.237604,0.223876,0.20468,0.4748,0.185103,0.097177,0.4382,0.3385,"MICRON TECHNOLOGY, INC",Egan-Jones Ratings Company,Technology,credit_rating_financial,1,83.0
LPI,2013-01-28,0.5244,1.4629,0.88022,0.294471,0.294471,0.162297,0.105591,0.2497,0.074257,0.026413,-4.8667,-11.2802,Laredo Petroleum Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,1,227.0
ADM,2014-12-03,1.8221,0.3402,0.043305,0.023718,0.023718,0.022538,0.014944,2.0526,0.06705,0.030947,4.3597,4.0703,ARCHER-DANIELS-MIDLAND COMPANY,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,104.0
KOF,2012-06-15,1.2786,0.224,0.458837,0.161633,0.161633,0.134452,0.089597,0.8227,0.113655,0.075554,-0.3925,-3.0666,"Coca-Cola FEMSA, S.A.B. de C.V.",Fitch Ratings,Consumer Non-Durables,credit_rating_financial,2,83.0
CHTR,2014-07-31,0.4633,26.461071,0.344574,0.111465,0.111465,-0.006009,-0.020723,0.4715,-1.119205,-0.009772,2.5946,2.1591,"Charter Communications Operating, LLC",Moody's Investors Service,Public Utilities,credit_rating_financial,1,64.0
TWTR,2014-11-13,8.3549,0.067,0.598854,-0.763475,-0.754728,-0.783061155,-0.827493,0.1975,-0.218753,-0.191704,0.2453,0.2766,"Twitter, Inc.",Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,83.0
COP,2014-03-11,1.2574,0.4127,0.590115,0.264971,0.264971,0.248009,0.15719,0.4934,0.153109,0.068077,1.9089,7.2285,CONOCOPHILLIPS,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,105.0
CZR,2014-05-29,1.5679,2.2595,0.438536,0.091356,0.091356,0.076449,0.076449,0.9149,0.250043,0.069942,-0.2071,-0.1309,"Caesars Entertainment Operating Company, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,0,31.0
PXD,2015-11-12,1.384,0.4011,0.747403,-0.064243,-0.064243,-0.156916,-0.229087,0.2975,-0.054573,-0.029364,1.2,8.7651,PIONEER NATURAL RESOURCES,Egan-Jones Ratings Company,Energy,credit_rating_financial,1,86.0
NRG,2012-09-10,1.3221,1.2417,0.257077,0.069942,0.069942,-0.071153,0.020707,0.3375,0.025688,0.007323,-1.5516,-8.4973,"NRG Energy, Inc.",Moody's Investors Service,Public Utilities,credit_rating_financial,1,49.0
RAD,2013-02-27,4.0997,0.3643,0.558254,0.127668,0.127668,0.111107,0.07997,0.6009,0.082135,0.048075,0.0747,-1.0866,Rite Aid Corporation,Moody's Investors Service,Consumer Services,credit_rating_financial,1,14.0
NI,2015-08-06,0.593490122,3.551190321,0.646652909,0.171954942,0.07306849,0.07306849,0.061589062,0.265931113,0.074541434,0.016378448,4.584794144,0.302442832,"NiSource, Inc",Egan-Jones Ratings Company,Public Utilities,corporate_rating,2,83.0
ECL,2014-09-10,1.6025,1.062,0.460633,0.108906,0.108906,0.085533,0.059432,0.6737,0.113846,0.039909,1.1933,0.7134,ECOLAB INC.,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,105.0
MLM,2014-01-28,3.587601936,1.119692277,0.168846388,0.101128667,0.076187481,0.076187481,0.05629048,0.661247257,0.078899028,0.037221925,6.692465991,3.329824105,"Martin Marietta Materials, Inc.",Egan-Jones Ratings Company,Basic Industries,corporate_rating,1,4.0
TWI,2015-08-12,2.7721,1.0075,0.074197,-0.051503,-0.051503,-0.080318,-0.068444,1.2673,-0.251366,-0.087199,0.2389,0.4927,Titan International Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,133.0
PDS,2011-11-01,3.4951,0.3001,0.421901,0.224654,0.224654,0.135508,0.135033,0.2857,0.090107,0.055558,18.74015583,14.87570901,Precision Drilling Corp.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,1,83.0
BDC,2014-06-24,2.9771,1.6342,0.340437,0.097266,0.097266,0.0614,0.049929,0.752,0.125199,0.038061,0.6453,0.5016,Belden Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,89.0
DOV,2016-06-24,1.7693,0.7559,0.369182,0.132364,0.132364,0.115091,0.125042,0.8083,0.163498,0.06924,0.335,0.3558,Dover Corporation,Moody's Investors Service,Capital Goods,credit_rating_financial,2,15.0
DTE,2016-09-27,1.0186,1.1065,0.461933,0.119861,0.119861,0.091903,0.07033,0.3607,0.081865,0.02512,0.2802,0.3173,DTE Energy Co.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,35.0
ITW,2015-10-26,2.2309,1.0872,0.401201,0.199392,0.199392,0.186344,0.203397,0.8293,0.276964,0.108216,-1.6324,-1.7211,ILLINOIS TOOL WORKS INC,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,94.0
BIO,2014-10-08,3.6053,0.2,0.552577,0.079456,0.079456,0.052696,0.036475,0.6293,0.035583,0.022961,-3.4526,-2.3332,"BIO-RAD LABORATORIES, INC",Egan-Jones Ratings Company,Technology,credit_rating_financial,2,83.0
TAC,2013-12-11,0.6773,1.2626,0.64235,0.18126,0.18126,-0.195844,-0.241379,0.2393,0.044913,0.012161,-0.9516,-1.919,TRANSALTA CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,86.0
AVT,2016-03-21,2.0094,0.4221,0.125182,0.036994,0.036994,0.03237,0.032393,1.6348,0.103602,0.044942,2.5125,2.4312,"Avnet, Inc.",Moody's Investors Service,Consumer Services,credit_rating_financial,2,137.0
GOLD,2016-08-31,2.4729,1.017,0.332943,-0.152066,-0.152066,-0.259107,-0.283915,0.3022,-0.230058,-0.08734,-2.1769,1.131,Barrick Gold Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,177.0
FCX,2014-05-13,2.0893,0.8207,0.300368,0.255772,0.255772,0.234836,0.127049,0.3296,0.13638,0.054212,2.1464,0.5544,"FREEPORT-MCMORAN, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,102.0
AZN,2012-04-12,1.4971,0.3939,0.807959,0.345487,0.345487,0.329947,0.242057,0.5927,0.345194,0.143977,-0.355,-0.3157,AstraZeneca PLC,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,2,365.0
CHTR,2012-12-12,0.4633,26.461071,0.366463,0.144503,0.144503,-0.009717,-0.051222,0.4618,-0.902201,-0.023652,-1.2142,-2.704,"Charter Communications Operating, LLC",Moody's Investors Service,Public Utilities,credit_rating_financial,2,180.0
TRI,2011-07-11,0.7774,0.3932,0.240209,0.121182,0.121182,0.041394,0.064938,0.3759,0.043651,0.024412,3.5254,2.1488,Thomson Reuters Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,83.0
ATO,2015-05-28,0.852,0.8595,0.32027,0.123732,0.123732,0.096504,0.058513,0.5749,0.093906,0.03372,0.8223,-0.0786,ATMOS ENERGY CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,106.0
EQT,2011-12-13,1.3869,0.6506,0.766953,0.342317,0.342317,0.258456,0.165673,0.1936,0.07396,0.032077,-0.1098,-1.3274,EQT Corporation,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,42.0
CRESY,2014-08-01,1.085007101,2.154151822,0.396611642,0.207428323,0.302997394,-0.316463944,-0.231972198,0.160150271,-0.146341463,-0.03715041,2.258650151,2.487816719,Cresud S.A.C.I.F. y A.,Fitch Ratings,Finance,corporate_rating,0,365.0
TUP,2012-06-15,1.1426,1.2198,0.666344,0.132418,0.132418,0.114236,0.084449,1.4183,0.435903,0.119774,-0.2205,-0.62,Tupperware Brands Corporation,Moody's Investors Service,Capital Goods,credit_rating_financial,2,21.0
MSFT,2015-07-24,2.4734,0.4407,0.646955,0.194069,0.194069,0.197767,0.130295,0.5364,0.152255,0.069885,-0.2753,-0.3425,MICROSOFT CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,86.0
MEOH,2011-11-07,2.2925,0.6677,0.118365,0.020223,0.020223,-0.002946,0.000609,0.4099,0.000539,0.000252,1.2459,-2.4804,Methanex Corp.,Standard & Poor's Ratings Services,Basic Industries,credit_rating_financial,2,83.0
BKH,2013-11-19,0.5512,1.0709,0.653231,0.235494,0.235494,0.1445,0.087266,0.3148,0.088776,0.029338,1.6107,10.4281,Black Hills Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,2,1.0
CVX,2014-12-08,1.6287,0.0885,0.366944,0.191527,0.191527,0.191527,0.108218,1.0383,0.191073,0.113039,-0.7855,-3.2868,CHEVRON CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,18.0
STM,2015-12-11,2.4119,0.2017,0.323435,-0.057535,-0.057535,-0.073249,-0.061866,0.8811,-0.110023,-0.068571,-0.2788,-0.8937,STMicroelectronics N.V.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,359.0
UNP,2014-01-07,1.0525,0.4512,0.51482,0.339025,0.339025,0.320903,0.199791,0.4416,0.206737,0.088235,0.8592,1.0502,Union Pacific Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,27.0
LMT,2015-11-06,1.1089,1.8065,0.117233,0.125469,0.125469,0.117083,0.090472,1.0783,0.956765,0.08781,-1.9321,-1.9926,Lockheed Martin Corporation,Fitch Ratings,Capital Goods,credit_rating_financial,2,4.0
ACHC,2015-01-28,1.6521,1.2255,1.0,0.171972,0.171972,0.125576,0.08266,0.4552,0.094478,0.037714,0.7793,-0.1538,Acadia Healthcare Company Inc.,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,1,63.0
DELL,2015-03-16,0.8264,4.8743,0.164309,-0.005837,-0.005837,-0.022441,-0.022552,1.1235,-0.381543,-0.022991,3.589,2.7171,Dell International LLC,Fitch Ratings,Technology,credit_rating_financial,2,40.0
MMM,2013-11-05,2.1984,0.3326,0.475488,0.216794,0.216794,0.21238,0.148609,0.8827,0.250055,0.133162,0.1868,-0.0235,3M COMPANY,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,1.0
RCI,2014-08-22,0.7398,2.8633,0.8576,0.235304,0.235304,0.188371,0.136152,0.6365,0.473515,0.090947,-0.456,-0.3663,Rogers Communications Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,170.0
YUM,2015-04-10,0.7466,1.341,0.464843,0.13742,0.13742,0.118542,0.083384,1.5048,0.477344,0.122369,-0.21,-0.162,Yum! Brands Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,57.0
OSB,2015-11-18,1.660098522,2.150289017,0.08813784,0.020543406,-0.018555335,-0.055003313,-0.037110669,0.92293578,-0.107899807,-0.034250765,0.280886052,-0.514957762,Norbord Inc.,Standard & Poor's Ratings Services,Basic Industries,corporate_rating,1,83.0
ADI,2012-06-15,8.3549,0.2335,0.663658,0.358139,0.358139,0.354605,0.289777,0.5672,0.226825,0.163121,-0.319,-0.3534,"Analog Devices, Inc.",Moody's Investors Service,Technology,credit_rating_financial,2,199.0
CBT,2015-05-13,2.1651,0.5194,0.197697,0.091856,0.091856,0.084453,0.054565,0.893,0.104651,0.052889,-1.6574,-0.1911,CABOT CORPORATION,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,104.0
NSC,2012-06-15,1.0294,0.7608,0.630952,0.287594,0.287594,0.261189,0.170695,0.3915,0.193321,0.067139,1.8863,-0.3304,Norfolk Southern Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,95.0
VGR,2013-12-11,3.2745,-10.042,0.240253,0.141423,0.141423,0.049033,0.027397,1.0081,-0.386388,0.028178,0.3963,0.235,VECTOR GROUP LTD,Egan-Jones Ratings Company,Finance,credit_rating_financial,1,15.0
AMGN,2016-02-23,4.4454,1.1191,0.804866,0.391007,0.391007,0.368295,0.320331,0.3032,0.247089,0.097118,1.0777,1.5885,Amgen Inc.,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,2,5.0
BW,2015-09-23,1.742550129,1.224190459,0.175358719,0.012440142,0.011497785,0.011497785,0.010892309,1.056673151,0.025599566,0.01150961,3.185797929,2.524011831,Babcock,Standard & Poor's Ratings Services,Capital Goods,corporate_rating,2,365.0
LYB,2014-10-14,2.4109,0.3936,0.12694,0.103105,0.103105,0.092278,0.062732,1.8725,0.255658,0.118002,3.2964,3.1708,LyondellBasell Industries N.V.,Standard & Poor's Ratings Services,Basic Industries,credit_rating_financial,2,7.0
AEP,2015-02-09,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,AMERICAN ELECTRIC POWER,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,104.0
LVS,2016-11-08,1.4647,1.11,0.476643,0.24307,0.24307,0.224333,0.168207,0.5602,0.28344,0.114365,-1.6468,-2.1037,"Las Vegas Sands, LLC",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,322.0
VGR,2016-05-04,2.6988,-8.2602,0.330359,0.120638,0.120638,0.064992,0.034665,1.2941,-0.544134,0.051906,0.1922,0.2936,Vector Group Ltd.,Moody's Investors Service,Finance,credit_rating_financial,1,2.0
CRL,2016-01-12,1.7938,1.1701,0.389563,0.151433,0.151433,0.143349,0.109523,0.6591,0.206136,0.073501,1.1399,1.009,Charles River Laboratories International Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,263.0
FLS,2015-03-11,1.8984,0.5948,0.350597,0.16101,0.163493,0.149398,0.105245,0.9819,0.267495,0.104555,0.8881,0.9036,FLOWSERVE CORPORATION,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,1.0
TRI,2013-05-16,0.8501,0.4534,0.275947,-0.051061,-0.051061,-0.080829,-0.100674,0.4251,-0.083343,-0.042986,-0.0865,0.5189,Thomson Reuters Corporation,Moody's Investors Service,Technology,credit_rating_financial,2,22.0
CLGX,2013-07-01,1.19253123,1.875749373,1.0,0.129920414,0.103153394,0.103153394,0.080960147,0.443047858,0.103150886,0.03586922,3.720984772,2.600117786,"CoreLogic, Inc.",Standard & Poor's Ratings Services,Technology,corporate_rating,1,41.0
FDX,2012-11-02,1.6852,0.1132,0.73545,0.074649,0.074649,0.073594,0.04761,1.4273,0.137978,0.067953,2.5048,0.5804,FedEx Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,365.0
MCHP,2014-06-30,5.8599,0.478,0.584472,0.237604,0.237604,0.223876,0.20468,0.4748,0.185103,0.097177,0.4382,0.3385,Micron Technology Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,69.0
ITW,2013-07-26,3.0026,0.4776,0.382462,0.167332,0.167332,0.216753,0.194037,0.766,0.211258,0.115646,0.424,0.3594,ILLINOIS TOOL WORKS INC,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,128.0
GEF,2013-09-20,1.2165,0.9738,0.188764,0.068047,0.068047,0.044412,0.028599,1.0717,0.094294,0.032076,6.3657,5.9218,Greif Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,105.0
THC,2013-05-15,1.2986,2.9223,0.357176,0.075456,0.075456,0.018951,0.006702,1.0227,0.088946,0.012172,0.7298,0.2099,Tenet Healthcare Corp.,Fitch Ratings,Health Care,credit_rating_financial,1,49.0
MSFT,2013-12-04,2.7118,0.1976,0.738147,0.343794,0.343794,0.347493,0.280839,0.5466,0.276943,0.153499,-0.314,-0.5456,Microsoft Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,1.0
RCII,2015-06-03,3.151,0.7506,0.691737,0.061265,0.061265,0.04508,0.030535,0.9653,0.069399,0.029476,-2.0756,-1.7779,Rent-A-Center Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,85.0
GIS,2012-06-15,0.9605,1.0795,0.362873,0.153825,0.153825,0.1327,0.094087,0.7896,0.230883,0.075324,1.3075,1.2668,"General Mills Canada, Inc.",Moody's Investors Service,Consumer Non-Durables,credit_rating_financial,2,287.0
LDOS,2014-11-03,1.7909,0.8357,0.13258,0.028323,0.028323,0.015291,0.027976,1.3827,0.052665,0.020183,2.3012,2.4458,"Leidos Holdings, Inc.",Moody's Investors Service,Technology,credit_rating_financial,1,124.0
PHI,2013-12-20,0.5869,0.776,0.798715,0.282715,0.282715,0.261512,0.212503,0.3983,0.261624,0.094799,-2.4137,1.8807,PLDT Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,24.0
JWN,2015-10-02,1.8657,1.2832,0.37761,0.097956,0.097956,0.087739,0.05331,1.4609,0.295082,0.07788,-0.3751,-0.7608,"NORDSTROM, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,7.0
EOG,2016-02-25,1.4249,0.5142,1.0,-0.763475,-0.754728,-0.783061155,-0.516649,0.3247,-0.349571,-0.167758,-8.3566,-4.0166,"EOG Resources, Inc.",Moody's Investors Service,Energy,credit_rating_financial,2,23.0
CPB,2014-10-06,0.7026,2.5047,0.359337,0.153241,0.153241,0.138849,0.104741,1.0191,0.482845,0.095402,-0.3696,-0.3538,Campbell Soup Company,Moody's Investors Service,Consumer Non-Durables,credit_rating_financial,2,26.0
K,2015-09-24,0.765352887,4.433130154,0.347256516,0.070233196,0.02441701,0.02441701,0.043347051,0.962185706,0.226604518,0.041707913,5.008379888,3.382681564,Kellogg Company,Egan-Jones Ratings Company,Consumer Non-Durables,corporate_rating,2,365.0
